   Epoch 174/250 ( 69.6%) | train loss 0.0286 acc  98.94% | test loss 0.3416 acc  91.74% | best  92.73% | lr 3.4e-04 | time  14.5s                               
   Epoch 175/250 ( 70.0%) | train loss 0.0365 acc  98.77% | test loss 0.3693 acc  91.08% | best  92.73% | lr 3.4e-04 | time  14.9s                               
   Epoch 176/250 ( 70.4%) | train loss 0.0239 acc  99.14% | test loss 0.4100 acc  91.19% | best  92.73% | lr 3.4e-04 | time  15.2s                               
   Epoch 177/250 ( 70.8%) | train loss 0.0288 acc  98.89% | test loss 0.3895 acc  91.74% | best  92.73% | lr 3.4e-04 | time  15.1s                               
   Epoch 178/250 ( 71.2%) | train loss 0.0236 acc  99.07% | test loss 0.3859 acc  91.41% | best  92.73% | lr 3.4e-04 | time  14.6s                               
   Epoch 179/250 ( 71.6%) | train loss 0.0281 acc  98.94% | test loss 0.4293 acc  90.31% | best  92.73% | lr 3.4e-04 | time  14.6s                               
   Epoch 180/250 ( 72.0%) | train loss 0.0285 acc  98.97% | test loss 0.4209 acc  91.52% | best  92.73% | lr 3.4e-04 | time  14.6s                               
   Epoch 181/250 ( 72.4%) | train loss 0.0324 acc  98.89% | test loss 0.3670 acc  90.86% | best  92.73% | lr 3.4e-04 | time  15.2s                               
   Epoch 182/250 ( 72.8%) | train loss 0.0288 acc  98.94% | test loss 0.4119 acc  90.86% | best  92.73% | lr 3.4e-04 | time  16.7s                               
   Epoch 183/250 ( 73.2%) | train loss 0.0318 acc  98.74% | test loss 0.4007 acc  90.86% | best  92.73% | lr 3.4e-04 | time  15.0s                               
   Epoch 184/250 ( 73.6%) | train loss 0.0369 acc  98.49% | test loss 0.3718 acc  90.97% | best  92.73% | lr 3.4e-04 | time  14.9s                               
   Epoch 185/250 ( 74.0%) | train loss 0.0320 acc  98.94% | test loss 0.4060 acc  91.96% | best  92.73% | lr 3.4e-04 | time  14.6s                               
   Epoch 186/250 ( 74.4%) | train loss 0.0376 acc  98.71% | test loss 0.3950 acc  90.97% | best  92.73% | lr 3.4e-04 | time  14.7s                               
   Epoch 187/250 ( 74.8%) | train loss 0.0309 acc  99.02% | test loss 0.4249 acc  90.64% | best  92.73% | lr 3.4e-04 | time  14.6s                               
   Epoch 188/250 ( 75.2%) | train loss 0.0310 acc  98.84% | test loss 0.4380 acc  90.75% | best  92.73% | lr 3.4e-04 | time  14.4s                               
   Epoch 189/250 ( 75.6%) | train loss 0.0304 acc  98.66% | test loss 0.4435 acc  89.87% | best  92.73% | lr 3.4e-04 | time  14.6s                               
   Epoch 190/250 ( 76.0%) | train loss 0.0279 acc  99.07% | test loss 0.3686 acc  91.41% | best  92.73% | lr 3.4e-04 | time  14.6s                               
   Epoch 191/250 ( 76.4%) | train loss 0.0242 acc  99.07% | test loss 0.3782 acc  91.30% | best  92.73% | lr 3.4e-04 | time  14.6s                               
   Epoch 192/250 ( 76.8%) | train loss 0.0254 acc  99.07% | test loss 0.4474 acc  89.98% | best  92.73% | lr 3.4e-04 | time  14.7s                               
   Epoch 193/250 ( 77.2%) | train loss 0.0383 acc  98.69% | test loss 0.3464 acc  91.30% | best  92.73% | lr 3.4e-04 | time  15.1s                               
   Epoch 194/250 ( 77.6%) | train loss 0.0337 acc  98.69% | test loss 0.3728 acc  90.75% | best  92.73% | lr 3.4e-04 | time  15.0s                               
   Epoch 195/250 ( 78.0%) | train loss 0.0227 acc  99.22% | test loss 0.3705 acc  91.85% | best  92.73% | lr 3.4e-04 | time  15.1s                               
   Epoch 196/250 ( 78.4%) | train loss 0.0257 acc  99.07% | test loss 0.4108 acc  91.41% | best  92.73% | lr 3.4e-04 | time  14.8s                               
   Epoch 197/250 ( 78.8%) | train loss 0.0278 acc  98.97% | test loss 0.3740 acc  91.30% | best  92.73% | lr 3.4e-04 | time  15.0s                               
   Epoch 198/250 ( 79.2%) | train loss 0.0251 acc  99.19% | test loss 0.4286 acc  90.64% | best  92.73% | lr 3.4e-04 | time  15.0s                               
   Epoch 199/250 ( 79.6%) | train loss 0.0272 acc  99.02% | test loss 0.4069 acc  91.30% | best  92.73% | lr 3.4e-04 | time  16.4s                               
   Epoch 200/250 ( 80.0%) | train loss 0.0296 acc  99.02% | test loss 0.3608 acc  92.07% | best  92.73% | lr 3.4e-04 | time  16.4s                               
   Epoch 201/250 ( 80.4%) | train loss 0.0231 acc  99.17% | test loss 0.3685 acc  90.64% | best  92.73% | lr 3.4e-04 | time  16.5s                               
   Epoch 202/250 ( 80.8%) | train loss 0.0240 acc  99.17% | test loss 0.3980 acc  90.64% | best  92.73% | lr 2.4e-04 | time  16.2s                               
   Epoch 203/250 ( 81.2%) | train loss 0.0198 acc  99.22% | test loss 0.3776 acc  91.74% | best  92.73% | lr 2.4e-04 | time  15.0s                               
   Epoch 204/250 ( 81.6%) | train loss 0.0262 acc  98.99% | test loss 0.4067 acc  91.63% | best  92.73% | lr 2.4e-04 | time  14.9s                               
   Epoch 205/250 ( 82.0%) | train loss 0.0225 acc  99.27% | test loss 0.3953 acc  91.08% | best  92.73% | lr 2.4e-04 | time  15.1s                               
   Epoch 206/250 ( 82.4%) | train loss 0.0228 acc  99.19% | test loss 0.3825 acc  92.18% | best  92.73% | lr 2.4e-04 | time  21.3s                               
   Epoch 207/250 ( 82.8%) | train loss 0.0219 acc  99.17% | test loss 0.4143 acc  91.74% | best  92.73% | lr 2.4e-04 | time  14.5s                               
   Epoch 208/250 ( 83.2%) | train loss 0.0281 acc  99.07% | test loss 0.4101 acc  91.52% | best  92.73% | lr 2.4e-04 | time  14.2s                               
   Epoch 209/250 ( 83.6%) | train loss 0.0246 acc  98.99% | test loss 0.4248 acc  91.41% | best  92.73% | lr 2.4e-04 | time  14.2s                               
   Epoch 210/250 ( 84.0%) | train loss 0.0224 acc  99.17% | test loss 0.4260 acc  91.30% | best  92.73% | lr 2.4e-04 | time  14.2s                               
   Epoch 211/250 ( 84.4%) | train loss 0.0211 acc  99.24% | test loss 0.4351 acc  91.41% | best  92.73% | lr 2.4e-04 | time  14.2s                               
   Epoch 212/250 ( 84.8%) | train loss 0.0244 acc  98.99% | test loss 0.4351 acc  90.31% | best  92.73% | lr 2.4e-04 | time  14.2s                               
   Epoch 213/250 ( 85.2%) | train loss 0.0205 acc  99.14% | test loss 0.4221 acc  91.19% | best  92.73% | lr 2.4e-04 | time  14.2s                               
   Epoch 214/250 ( 85.6%) | train loss 0.0212 acc  99.12% | test loss 0.3836 acc  91.74% | best  92.73% | lr 2.4e-04 | time  14.6s                               
   Epoch 215/250 ( 86.0%) | train loss 0.0254 acc  99.19% | test loss 0.4022 acc  91.96% | best  92.73% | lr 2.4e-04 | time  15.0s                               
   Epoch 216/250 ( 86.4%) | train loss 0.0254 acc  99.27% | test loss 0.3853 acc  91.63% | best  92.73% | lr 2.4e-04 | time  15.1s                               
   Epoch 217/250 ( 86.8%) | train loss 0.0193 acc  99.29% | test loss 0.4116 acc  91.74% | best  92.73% | lr 2.4e-04 | time  14.9s                               
   Epoch 218/250 ( 87.2%) | train loss 0.0200 acc  99.19% | test loss 0.4073 acc  91.63% | best  92.73% | lr 2.4e-04 | time  14.8s                               
   Epoch 219/250 ( 87.6%) | train loss 0.0226 acc  99.29% | test loss 0.3935 acc  91.74% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 220/250 ( 88.0%) | train loss 0.0202 acc  99.32% | test loss 0.4442 acc  90.75% | best  92.73% | lr 2.4e-04 | time  14.9s                               
   Epoch 221/250 ( 88.4%) | train loss 0.0158 acc  99.37% | test loss 0.4371 acc  90.86% | best  92.73% | lr 2.4e-04 | time  14.8s                               
   Epoch 222/250 ( 88.8%) | train loss 0.0193 acc  99.14% | test loss 0.4727 acc  90.20% | best  92.73% | lr 2.4e-04 | time  15.0s                               
   Epoch 223/250 ( 89.2%) | train loss 0.0215 acc  99.29% | test loss 0.4247 acc  91.63% | best  92.73% | lr 2.4e-04 | time  15.0s                               
   Epoch 224/250 ( 89.6%) | train loss 0.0170 acc  99.42% | test loss 0.4213 acc  90.97% | best  92.73% | lr 2.4e-04 | time  15.2s                               
   Epoch 225/250 ( 90.0%) | train loss 0.0188 acc  99.27% | test loss 0.4058 acc  91.85% | best  92.73% | lr 2.4e-04 | time  15.0s                               
   Epoch 226/250 ( 90.4%) | train loss 0.0201 acc  99.17% | test loss 0.4228 acc  91.08% | best  92.73% | lr 2.4e-04 | time  15.2s                               
   Epoch 227/250 ( 90.8%) | train loss 0.0185 acc  99.27% | test loss 0.3994 acc  91.41% | best  92.73% | lr 2.4e-04 | time  15.2s                               
   Epoch 228/250 ( 91.2%) | train loss 0.0210 acc  99.14% | test loss 0.4283 acc  91.19% | best  92.73% | lr 2.4e-04 | time  15.0s                               
   Epoch 229/250 ( 91.6%) | train loss 0.0225 acc  99.22% | test loss 0.4203 acc  91.30% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 230/250 ( 92.0%) | train loss 0.0227 acc  99.19% | test loss 0.4114 acc  90.97% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 231/250 ( 92.4%) | train loss 0.0246 acc  99.12% | test loss 0.6229 acc  87.89% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 232/250 ( 92.8%) | train loss 0.0213 acc  99.04% | test loss 0.3693 acc  91.85% | best  92.73% | lr 2.4e-04 | time  14.6s                               
   Epoch 233/250 ( 93.2%) | train loss 0.0214 acc  99.17% | test loss 0.4243 acc  91.63% | best  92.73% | lr 2.4e-04 | time  14.6s                               
   Epoch 234/250 ( 93.6%) | train loss 0.0207 acc  99.17% | test loss 0.4138 acc  92.29% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 235/250 ( 94.0%) | train loss 0.0260 acc  99.17% | test loss 0.4410 acc  91.30% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 236/250 ( 94.4%) | train loss 0.0178 acc  99.22% | test loss 0.4226 acc  91.30% | best  92.73% | lr 2.4e-04 | time  14.9s                               
   Epoch 237/250 ( 94.8%) | train loss 0.0247 acc  99.27% | test loss 0.4001 acc  92.07% | best  92.73% | lr 2.4e-04 | time  15.1s                               
   Epoch 238/250 ( 95.2%) | train loss 0.0196 acc  99.19% | test loss 0.4167 acc  90.53% | best  92.73% | lr 2.4e-04 | time  15.1s                               
   Epoch 239/250 ( 95.6%) | train loss 0.0154 acc  99.50% | test loss 0.4013 acc  90.97% | best  92.73% | lr 2.4e-04 | time  15.1s                               
   Epoch 240/250 ( 96.0%) | train loss 0.0172 acc  99.40% | test loss 0.3946 acc  92.07% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 241/250 ( 96.4%) | train loss 0.0164 acc  99.45% | test loss 0.3850 acc  91.08% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 242/250 ( 96.8%) | train loss 0.0149 acc  99.27% | test loss 0.3903 acc  91.41% | best  92.73% | lr 2.4e-04 | time  14.6s                               
   Epoch 243/250 ( 97.2%) | train loss 0.0216 acc  99.09% | test loss 0.3917 acc  91.63% | best  92.73% | lr 2.4e-04 | time  14.6s                               
   Epoch 244/250 ( 97.6%) | train loss 0.0239 acc  98.94% | test loss 0.4043 acc  90.75% | best  92.73% | lr 2.4e-04 | time  14.6s                               
   Epoch 245/250 ( 98.0%) | train loss 0.0214 acc  99.22% | test loss 0.4258 acc  90.42% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 246/250 ( 98.4%) | train loss 0.0176 acc  99.34% | test loss 0.4315 acc  90.64% | best  92.73% | lr 2.4e-04 | time  14.7s                               
   Epoch 247/250 ( 98.8%) | train loss 0.0182 acc  99.29% | test loss 0.4596 acc  90.64% | best  92.73% | lr 2.4e-04 | time  14.6s                               
   Epoch 248/250 ( 99.2%) | train loss 0.0208 acc  99.24% | test loss 0.4338 acc  91.19% | best  92.73% | lr 2.4e-04 | time  14.6s                               
   Epoch 249/250 ( 99.6%) | train loss 0.0228 acc  99.19% | test loss 0.3989 acc  90.75% | best  92.73% | lr 2.4e-04 | time  14.6s                               
   Epoch 250/250 (100.0%) | train loss 0.0159 acc  99.42% | test loss 0.4276 acc  91.08% | best  92.73% | lr 2.4e-04 | time  14.6s                               
